id	rank	name	childcount	min	max	mode	median	mean	stddev	sum16slist
12493	species	Methanosarcina sp. WH1	1	3	3	3	3	3.00	0.00	[3]
12494	species	Rhizobium sp. S41	1	6	6	6	6	6.00	0.00	[6]
12495	species	Methanocaldococcus fervens	1	2	2	2	2	2.00	0.00	[2]
12496	species	Parascardovia denticolens	1	2	2	2	2	2.00	0.00	[2]
12497	species	Marinifilaceae bacterium SPP2	1	6	6	6	6	6.00	0.00	[6]
12498	species	Methanococcus aeolicus	1	2	2	2	2	2.00	0.00	[2]
12499	species	Mycobacterium lepraemurium	1	1	1	1	1	1.00	0.00	[1]
12500	species	Hungateiclostridium saccincola	1	3	3	3	3	3.00	0.00	[3]
12501	species	Idiomarina loihiensis	2	4	4	4	4.0	4.00	0.00	[4, 4]
12502	species	Anoxybacillus flavithermus	3	8	9	9	9	8.67	0.47	[8, 9, 9]
12503	species	Cryobacterium arcticum	1	3	3	3	3	3.00	0.00	[3]
12504	species	Cellulophaga baltica	2	4	4	4	4.0	4.00	0.00	[4, 4]
12505	species	Aurantimicrobium minutum	1	1	1	1	1	1.00	0.00	[1]
12506	species	Mycoplasma capricolum	11	2	2	2	2	2.00	0.00	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
12507	species	Aurantimicrobium sp. MWH-Mo1	1	1	1	1	1	1.00	0.00	[1]
12508	species	Sulfitobacter sp. AM1-D1	1	2	2	2	2	2.00	0.00	[2]
12509	species	Jeotgalibacillus malaysiensis	1	9	9	9	9	9.00	0.00	[9]
12510	species	Streptomyces sp. RTd22	1	6	6	6	6	6.00	0.00	[6]
12511	species	Curtobacterium sp. MR_MD2014	1	4	4	4	4	4.00	0.00	[4]
12512	species	Synechococcus sp. SynAce01	1	2	2	2	2	2.00	0.00	[2]
12513	species	Blattabacterium sp. (Blaberus giganteus)	1	1	1	1	1	1.00	0.00	[1]
12514	species	Porphyromonas crevioricanis	1	4	4	4	4	4.00	0.00	[4]
12515	species	Agrobacterium tumefaciens	5	3	5	4	4	4.00	0.63	[4, 3, 5, 4, 4]
12516	species	Elizabethkingia ursingii	1	5	5	5	5	5.00	0.00	[5]
12517	species	Thalassococcus sp. SH-1	1	1	1	1	1	1.00	0.00	[1]
12518	species	Cronobacter dublinensis	1	7	7	7	7	7.00	0.00	[7]
12519	species	Lactobacillus parabuchneri	1	5	5	5	5	5.00	0.00	[5]
12520	species	Halobacteroides halobius	1	5	5	5	5	5.00	0.00	[5]
12521	species	Burkholderia insecticola	1	5	5	5	5	5.00	0.00	[5]
12522	species	Ichthyobacterium seriolicida	1	1	1	1	1	1.00	0.00	[1]
12523	species	Salegentibacter sp. T436	1	3	3	3	3	3.00	0.00	[3]
12524	species	Rhodobiaceae bacterium	1	1	1	1	1	1.00	0.00	[1]
12525	species	Polaribacter vadi	1	3	3	3	3	3.00	0.00	[3]
12526	species	Acinetobacter sp. TTH0-4	1	7	7	7	7	7.00	0.00	[7]
12527	species	Auritidibacter sp. NML130574	1	2	2	2	2	2.00	0.00	[2]
12528	species	Desulfococcus multivorans	2	3	3	3	3.0	3.00	0.00	[3, 3]
12529	species	Aciduliprofundum sp. MAR08-339	1	1	1	1	1	1.00	0.00	[1]
12530	species	Paracoccus denitrificans	1	3	3	3	3	3.00	0.00	[3]
12531	species	Salinivirga cyanobacteriivorans	1	3	3	3	3	3.00	0.00	[3]
12532	species	Streptomyces sp. GSSD-12	1	6	6	6	6	6.00	0.00	[6]
12533	species	Pseudomonas cichorii	1	6	6	6	6	6.00	0.00	[6]
12534	species	Cutibacterium avidum	2	3	3	3	3.0	3.00	0.00	[3, 3]
12535	species	Moorea producens	1	2	2	2	2	2.00	0.00	[2]
12536	species	Clostridium saccharoperbutylacetonicum	2	11	11	11	11.0	11.00	0.00	[11, 11]
12537	species	Streptomyces albireticuli	1	7	7	7	7	7.00	0.00	[7]
12538	species	Pseudomonas sp. UW4	1	7	7	7	7	7.00	0.00	[7]
12539	species	Aeromonas caviae	5	10	10	10	10	10.00	0.00	[10, 10, 10, 10, 10]
12540	species	Luteimonas sp. 100111	1	2	2	2	2	2.00	0.00	[2]
12541	species	Bacillus sp. 1NLA3E	1	12	12	12	12	12.00	0.00	[12]
12542	species	Phreatobacter cathodiphilus	1	2	2	2	2	2.00	0.00	[2]
12543	species	Veillonella parvula	3	4	4	4	4	4.00	0.00	[4, 4, 4]
12544	species	Actinoplanes friuliensis	1	3	3	3	3	3.00	0.00	[3]
12545	species	Brochothrix thermosphacta	2	9	9	9	9.0	9.00	0.00	[9, 9]
12546	species	Geobacillus sp. Y412MC61	1	8	8	8	8	8.00	0.00	[8]
12547	species	Paenibacillus swuensis	1	10	10	10	10	10.00	0.00	[10]
12548	species	gamma proteobacterium HdN1	1	3	3	3	3	3.00	0.00	[3]
12549	species	Myroides odoratimimus	1	9	9	9	9	9.00	0.00	[9]
12550	species	Shewanella sediminis	1	12	12	12	12	12.00	0.00	[12]
12551	species	Mycoplasma parvum	1	1	1	1	1	1.00	0.00	[1]
12552	species	Streptococcus sp. I-P16	1	2	2	2	2	2.00	0.00	[2]
12553	species	Rhodomicrobium vannielii	1	2	2	2	2	2.00	0.00	[2]
12554	species	Paraburkholderia graminis	1	6	6	6	6	6.00	0.00	[6]
12555	species	Alicyclobacillus acidocaldarius	2	6	6	6	6.0	6.00	0.00	[6, 6]
12556	species	Methanosarcina sp. WWM596	1	3	3	3	3	3.00	0.00	[3]
12557	species	Enterococcus mundtii	3	6	6	6	6	6.00	0.00	[6, 6, 6]
12558	species	Paraglaciecola psychrophila	1	6	6	6	6	6.00	0.00	[6]
12559	species	Mucilaginibacter gotjawali	1	2	2	2	2	2.00	0.00	[2]
12560	species	Candidatus Puniceispirillum marinum	1	1	1	1	1	1.00	0.00	[1]
12561	species	Helicobacter bilis	1	2	2	2	2	2.00	0.00	[2]
12562	species	Brachyspira intermedia	1	1	1	1	1	1.00	0.00	[1]
12563	species	Streptomyces laurentii	1	7	7	7	7	7.00	0.00	[7]
12564	species	Lawsonella clevelandensis	2	2	2	2	2.0	2.00	0.00	[2, 2]
12565	species	Enterobacteriaceae bacterium ENNIH1	1	7	7	7	7	7.00	0.00	[7]
12566	species	Flavobacterium sp. HYN0048	1	3	3	3	3	3.00	0.00	[3]
12567	species	Pseudoxanthomonas spadix	1	1	1	1	1	1.00	0.00	[1]
12568	species	Lentzea guizhouensis	1	5	5	5	5	5.00	0.00	[5]
12569	species	Desulfuromonas soudanensis	1	2	2	2	2	2.00	0.00	[2]
12570	species	Clostridium tyrobutyricum	1	6	6	6	6	6.00	0.00	[6]
12571	species	Streptomyces sp. CNQ-509	1	5	5	5	5	5.00	0.00	[5]
12572	species	Deinococcus gobiensis	1	5	5	5	5	5.00	0.00	[5]
12573	species	Staphylococcus sciuri	2	6	6	6	6.0	6.00	0.00	[6, 6]
12574	species	Pseudomonas sp. SWI44	1	7	7	7	7	7.00	0.00	[7]
12575	species	Melaminivora sp. SC2-7	1	3	3	3	3	3.00	0.00	[3]
12576	species	Xanthobacter autotrophicus	1	2	2	2	2	2.00	0.00	[2]
12577	species	Staphylococcus simiae	1	6	6	6	6	6.00	0.00	[6]
12578	species	[Eubacterium] rectale	1	5	5	5	5	5.00	0.00	[5]
12579	species	Gluconobacter albidus	1	5	5	5	5	5.00	0.00	[5]
12580	species	Streptomyces peucetius	1	6	6	6	6	6.00	0.00	[6]
12581	species	Methylobacterium oryzae	1	4	4	4	4	4.00	0.00	[4]
12582	species	Staphylococcus pseudintermedius	5	5	6	5	5	5.40	0.49	[6, 5, 6, 5, 5]
12583	species	Methylobacterium sp. 4-46	1	6	6	6	6	6.00	0.00	[6]
12584	species	Neorickettsia helminthoeca	1	1	1	1	1	1.00	0.00	[1]
12585	species	Burkholderia sp. MSMB617WGS	1	4	4	4	4	4.00	0.00	[4]
12586	species	Marinobacter sp. CP1	1	3	3	3	3	3.00	0.00	[3]
12587	species	Planctomyces sp. SH-PL14	1	2	2	2	2	2.00	0.00	[2]
12588	species	Polaribacter sp. ALD11	1	6	6	6	6	6.00	0.00	[6]
12589	species	Coxiella-like endosymbiont	1	1	1	1	1	1.00	0.00	[1]
12590	species	Opitutaceae bacterium TAV5	1	1	1	1	1	1.00	0.00	[1]
12591	species	Haloarcobacter bivalviorum	1	4	4	4	4	4.00	0.00	[4]
12592	species	Virgibacillus necropolis	1	7	7	7	7	7.00	0.00	[7]
12593	species	Cellulomonas flavigena	1	2	2	2	2	2.00	0.00	[2]
12594	species	Shewanella denitrificans	1	8	8	8	8	8.00	0.00	[8]
12595	species	Bartonella sp. A1379B	1	2	2	2	2	2.00	0.00	[2]
12596	species	Myxococcus xanthus	1	4	4	4	4	4.00	0.00	[4]
12597	species	Seonamhaeicola sp. S2-3	1	2	2	2	2	2.00	0.00	[2]
12598	species	Sulfurifustis variabilis	1	1	1	1	1	1.00	0.00	[1]
12599	species	Methanobacterium paludis	1	3	3	3	3	3.00	0.00	[3]
12600	species	Neorhizobium sp. SOG26	1	4	4	4	4	4.00	0.00	[4]
12601	species	Ehrlichia ruminantium	3	1	1	1	1	1.00	0.00	[1, 1, 1]
12602	species	Photobacterium profundum	1	15	15	15	15	15.00	0.00	[15]
12603	species	Burkholderia sp. CCGE1001	1	6	6	6	6	6.00	0.00	[6]
12604	species	Kyrpidia tusciae	1	5	5	5	5	5.00	0.00	[5]
12605	species	Citrobacter farmeri	1	7	7	7	7	7.00	0.00	[7]
12606	species	Thermobispora bispora	1	4	4	4	4	4.00	0.00	[4]
12607	species	Caldisphaera lagunensis	1	1	1	1	1	1.00	0.00	[1]
12608	species	Chlamydia suis	5	2	2	2	2	2.00	0.00	[2, 2, 2, 2, 2]
12609	species	Arthrobacter sp. LS16	1	6	6	6	6	6.00	0.00	[6]
12610	species	Deinococcus geothermalis	1	4	4	4	4	4.00	0.00	[4]
12611	species	Aeromonas media	1	11	11	11	11	11.00	0.00	[11]
12612	species	Ignicoccus islandicus	1	1	1	1	1	1.00	0.00	[1]
12613	species	Alteromonas stellipolaris	4	5	5	5	5.0	5.00	0.00	[5, 5, 5, 5]
12614	species	Sulfitobacter sp. SK011	1	1	1	1	1	1.00	0.00	[1]
12615	species	Glaesserella parasuis	7	6	6	6	6	6.00	0.00	[6, 6, 6, 6, 6, 6, 6]
12616	species	[Oscillatoria] sp. PCC 6506	1	1	1	1	1	1.00	0.00	[1]
12617	species	Spiroplasma chrysopicola	1	1	1	1	1	1.00	0.00	[1]
12618	species	Corynebacterium argentoratense	1	4	4	4	4	4.00	0.00	[4]
12619	species	Candidatus Liberibacter africanus	1	3	3	3	3	3.00	0.00	[3]
12620	species	Corynebacterium kroppenstedtii	1	3	3	3	3	3.00	0.00	[3]
12621	species	Pluralibacter gergoviae	2	7	7	7	7.0	7.00	0.00	[7, 7]
12622	species	Wenzhouxiangella marina	1	1	1	1	1	1.00	0.00	[1]
12623	species	Cellulomonas sp. PSBB021	1	2	2	2	2	2.00	0.00	[2]
12624	species	Lysinibacillus sp. 2017	1	14	14	14	14	14.00	0.00	[14]
12625	species	Streptomyces sp. SM18	1	6	6	6	6	6.00	0.00	[6]
12626	species	Lactobacillus kunkeei	1	5	5	5	5	5.00	0.00	[5]
12627	species	Serratia proteamaculans	1	7	7	7	7	7.00	0.00	[7]
12628	species	Selenomonas sputigena	1	4	4	4	4	4.00	0.00	[4]
12629	species	Thermoanaerobacter brockii	1	4	4	4	4	4.00	0.00	[4]
12630	species	Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	1	1	1	1	1	1.00	0.00	[1]
12631	species	Haematospirillum jordaniae	1	5	5	5	5	5.00	0.00	[5]
12632	species	Streptomyces bingchenggensis	1	6	6	6	6	6.00	0.00	[6]
12633	species	Nitrosomonas ureae	1	1	1	1	1	1.00	0.00	[1]
12634	species	Arthrobacter sp. Hiyo4	1	4	4	4	4	4.00	0.00	[4]
12635	species	Novosphingobium aromaticivorans	1	3	3	3	3	3.00	0.00	[3]
12636	species	Shewanella psychrophila	1	9	9	9	9	9.00	0.00	[9]
12637	species	Anabaena sp. WA102	1	5	5	5	5	5.00	0.00	[5]
12638	species	Cnuibacter physcomitrellae	1	2	2	2	2	2.00	0.00	[2]
12639	species	Cedecea neteri	4	7	7	7	7.0	7.00	0.00	[7, 7, 7, 7]
12640	species	Legionella hackeliae	1	4	4	4	4	4.00	0.00	[4]
12641	species	Bifidobacterium dentium	2	4	4	4	4.0	4.00	0.00	[4, 4]
12642	species	Corynebacterium deserti	1	6	6	6	6	6.00	0.00	[6]
12643	species	Persephonella marina	1	2	2	2	2	2.00	0.00	[2]
12644	species	Ignicoccus hospitalis	1	1	1	1	1	1.00	0.00	[1]
12645	species	Spiroplasma floricola	1	1	1	1	1	1.00	0.00	[1]
12646	species	Pseudomonas sp. NC02	1	5	5	5	5	5.00	0.00	[5]
12647	species	Dokdonia donghaensis	1	3	3	3	3	3.00	0.00	[3]
12648	species	Neisseria weaveri	1	4	4	4	4	4.00	0.00	[4]
12649	species	Carnobacterium sp. 17-4	1	8	8	8	8	8.00	0.00	[8]
12650	species	Xylanimonas cellulosilytica	1	3	3	3	3	3.00	0.00	[3]
12651	species	Anaplasma marginale	2	1	1	1	1.0	1.00	0.00	[1, 1]
12652	species	Thermoproteus uzoniensis	1	1	1	1	1	1.00	0.00	[1]
12653	species	Aquabacterium olei	1	4	4	4	4	4.00	0.00	[4]
12654	species	Burkholderia dolosa	1	5	5	5	5	5.00	0.00	[5]
12655	species	Serratia fonticola	3	7	8	7	7	7.33	0.47	[7, 8, 7]
12656	species	Exiguobacterium sp. ZWU0009	1	10	10	10	10	10.00	0.00	[10]
12657	species	Pseudomonas lurida	1	5	5	5	5	5.00	0.00	[5]
12658	species	Clostridium perfringens	14	8	10	10	10.0	9.86	0.52	[10, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
12659	species	Cyanobium gracile	1	2	2	2	2	2.00	0.00	[2]
12660	species	Acinetobacter baylyi	5	7	7	7	7	7.00	0.00	[7, 7, 7, 7, 7]
12661	species	Thioalkalivibrio sulfidiphilus	1	1	1	1	1	1.00	0.00	[1]
12662	species	Kurthia sp. 11kri321	1	9	9	9	9	9.00	0.00	[9]
12663	species	Borreliella bavariensis	1	1	1	1	1	1.00	0.00	[1]
12664	species	Pseudoalteromonas issachenkonii	2	8	8	8	8.0	8.00	0.00	[8, 8]
12665	species	Granulibacter bethesdensis	10	3	3	3	3.0	3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
12666	species	Corynebacterium camporealensis	2	4	4	4	4.0	4.00	0.00	[4, 4]
12667	species	Streptomyces sampsonii	1	7	7	7	7	7.00	0.00	[7]
12668	species	Mesoplasma lactucae	2	3	3	3	3.0	3.00	0.00	[3, 3]
12669	species	Natronobacterium gregoryi	1	3	3	3	3	3.00	0.00	[3]
12670	species	Salinispira pacifica	1	2	2	2	2	2.00	0.00	[2]
12671	species	Tenericutes bacterium MZ-XQ	1	2	2	2	2	2.00	0.00	[2]
12672	species	Pyrococcus kukulkanii	1	1	1	1	1	1.00	0.00	[1]
12673	species	Candidatus Carsonella ruddii	1	1	1	1	1	1.00	0.00	[1]
12674	species	Mycoplasma anatis	1	2	2	2	2	2.00	0.00	[2]
12675	species	Candidatus Promineofilum breve	1	1	1	1	1	1.00	0.00	[1]
12676	species	Microbulbifer thermotolerans	1	3	3	3	3	3.00	0.00	[3]
12677	species	Arachidicoccus sp. BS20	1	1	1	1	1	1.00	0.00	[1]
12678	species	Pseudomonas mandelii	1	6	6	6	6	6.00	0.00	[6]
12679	species	Thermococcus piezophilus	1	1	1	1	1	1.00	0.00	[1]
12680	species	Thermotoga sp. Cell2	1	1	1	1	1	1.00	0.00	[1]
12681	species	Rhodovulum sulfidophilum	3	3	3	3	3	3.00	0.00	[3, 3, 3]
12682	species	Enterobacter sp. 638	1	7	7	7	7	7.00	0.00	[7]
12683	species	Acidianus manzaensis	1	1	1	1	1	1.00	0.00	[1]
12684	species	Corynebacterium uterequi	1	5	5	5	5	5.00	0.00	[5]
12685	species	Aneurinibacillus sp. XH2	1	11	11	11	11	11.00	0.00	[11]
12686	species	Borreliella valaisiana	1	1	1	1	1	1.00	0.00	[1]
12687	species	Corynebacterium resistens	1	3	3	3	3	3.00	0.00	[3]
12688	species	Pseudomonas avellanae	1	5	5	5	5	5.00	0.00	[5]
12689	species	Sedimenticola thiotaurini	1	2	2	2	2	2.00	0.00	[2]
12690	species	Leptospira sp. Akiyami C	1	2	2	2	2	2.00	0.00	[2]
12691	species	Streptomyces sp. 3211	1	7	7	7	7	7.00	0.00	[7]
12692	species	Methylobacterium sp. C1	1	4	4	4	4	4.00	0.00	[4]
12693	species	Streptomyces sp. SirexAA-E	1	6	6	6	6	6.00	0.00	[6]
12694	species	Cyanothece sp. PCC 7424	1	3	3	3	3	3.00	0.00	[3]
12695	species	Legionella waltersii	1	3	3	3	3	3.00	0.00	[3]
12696	species	Limnohabitans sp. 103DPR2	1	2	2	2	2	2.00	0.00	[2]
12697	species	Sphingopyxis sp. 113P3	1	1	1	1	1	1.00	0.00	[1]
12698	species	Haloarcula hispanica	2	3	3	3	3.0	3.00	0.00	[3, 3]
12699	species	Flavobacterium sp. MEBiC07310	1	3	3	3	3	3.00	0.00	[3]
12700	species	Corynebacterium stationis	3	5	5	5	5	5.00	0.00	[5, 5, 5]
12701	species	Burkholderia sp. CCGE1003	1	6	6	6	6	6.00	0.00	[6]
12702	species	Streptomyces sp. fd1-xmd	1	7	7	7	7	7.00	0.00	[7]
12703	species	Myxococcus fulvus	2	3	3	3	3.0	3.00	0.00	[3, 3]
12704	species	Bifidobacterium bifidum	7	2	3	3	3	2.71	0.45	[3, 3, 3, 2, 3, 2, 3]
12705	species	Arthrobacter sp. FB24	1	5	5	5	5	5.00	0.00	[5]
12706	species	Thermodesulfatator indicus	1	2	2	2	2	2.00	0.00	[2]
12707	species	Burkholderia sp. CCGE1002	1	7	7	7	7	7.00	0.00	[7]
12708	species	Pseudomonas azotoformans	2	5	6		5.5	5.50	0.50	[6, 5]
12709	species	Serratia sp. FGI94	1	7	7	7	7	7.00	0.00	[7]
12710	species	Methanosalsum zhilinae	1	3	3	3	3	3.00	0.00	[3]
12711	species	Acidovorax sp. JS42	1	3	3	3	3	3.00	0.00	[3]
12712	species	Arthrobacter sp. ZXY-2	1	6	6	6	6	6.00	0.00	[6]
12713	species	Sphingopyxis terrae	1	1	1	1	1	1.00	0.00	[1]
12714	species	Pelobacter sp. SFB93	1	3	3	3	3	3.00	0.00	[3]
12715	species	Kitasatospora albolonga	1	6	6	6	6	6.00	0.00	[6]
12716	species	Thermococcus gammatolerans	1	1	1	1	1	1.00	0.00	[1]
12717	species	Glutamicibacter arilaitensis	2	6	6	6	6.0	6.00	0.00	[6, 6]
12718	species	Lactobacillus sanfranciscensis	1	7	7	7	7	7.00	0.00	[7]
12719	species	Mannheimia varigena	4	6	6	6	6.0	6.00	0.00	[6, 6, 6, 6]
12720	species	Salinimonas sp. HMF8227	1	4	4	4	4	4.00	0.00	[4]
12721	species	Jonesia denitrificans	3	5	5	5	5	5.00	0.00	[5, 5, 5]
12722	species	Klebsiella sp. LTGPAF-6F	1	8	8	8	8	8.00	0.00	[8]
12723	species	Blattabacterium punctulatus	10	1	1	1	1.0	1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
12724	species	Acinetobacter sp. SWBY1	1	7	7	7	7	7.00	0.00	[7]
12725	species	Delftia sp. HK171	1	5	5	5	5	5.00	0.00	[5]
12726	species	Leuconostoc citreum	1	4	4	4	4	4.00	0.00	[4]
12727	species	Mycoplasma arginini	2	2	2	2	2.0	2.00	0.00	[2, 2]
12728	species	Leptospira santarosai	1	2	2	2	2	2.00	0.00	[2]
12729	species	Aeromonas dhakensis	1	10	10	10	10	10.00	0.00	[10]
12730	species	Spiroplasma kunkelii	1	1	1	1	1	1.00	0.00	[1]
12731	species	Roseomonas sp. FDAARGOS_362	1	5	5	5	5	5.00	0.00	[5]
12732	species	Rhodoferax antarcticus	1	3	3	3	3	3.00	0.00	[3]
12733	species	Anderseniella sp. Alg231-50	1	1	1	1	1	1.00	0.00	[1]
12734	species	Desulfofarcimen acetoxidans	1	10	10	10	10	10.00	0.00	[10]
12735	species	Leptolyngbya boryana	3	3	4	3	3	3.33	0.47	[3, 3, 4]
12736	species	Synechococcus sp. CC9902	1	2	2	2	2	2.00	0.00	[2]
12737	species	Laceyella sp. FBKL4.010	1	12	12	12	12	12.00	0.00	[12]
12738	species	Citrobacter koseri	5	7	7	7	7	7.00	0.00	[7, 7, 7, 7, 7]
12739	species	Pectobacterium carotovorum	6	7	7	7	7.0	7.00	0.00	[7, 7, 7, 7, 7, 7]
12740	species	Amphibacillus xylanus	1	6	6	6	6	6.00	0.00	[6]
12741	species	Hydromonas sp. F02	1	4	4	4	4	4.00	0.00	[4]
12742	species	'endosymbiont ''TC1'' of Trimyema compressum'	1	2	2	2	2	2.00	0.00	[2]
12743	species	Candidatus Hamiltonella defensa	1	3	3	3	3	3.00	0.00	[3]
12744	species	Wolbachia endosymbiont of Drosophila simulans	3	1	1	1	1	1.00	0.00	[1, 1, 1]
12745	species	Methanosarcina horonobensis	1	3	3	3	3	3.00	0.00	[3]
12746	species	Streptococcus pseudopneumoniae	1	1	1	1	1	1.00	0.00	[1]
12747	species	Thermococcus sp. AM4	1	1	1	1	1	1.00	0.00	[1]
12748	species	Campylobacter lari	7	3	3	3	3	3.00	0.00	[3, 3, 3, 3, 3, 3, 3]
12749	species	Vibrio campbellii	9	10	12	12	12	11.56	0.68	[11, 10, 11, 12, 12, 12, 12, 12, 12]
12750	species	Zobellia galactanivorans	1	2	2	2	2	2.00	0.00	[2]
12751	species	Pseudothermotoga hypogea	2	1	1	1	1.0	1.00	0.00	[1, 1]
12752	species	Propionibacterium sp. oral taxon 193	1	3	3	3	3	3.00	0.00	[3]
12753	species	Cupriavidus sp. USMAHM13	1	7	7	7	7	7.00	0.00	[7]
12754	species	Enterobacter cloacae complex sp.	2	8	8	8	8.0	8.00	0.00	[8, 8]
12755	species	Staphylococcus hyicus	2	6	6	6	6.0	6.00	0.00	[6, 6]
12756	species	Ruegeria sp. TM1040	1	5	5	5	5	5.00	0.00	[5]
12757	species	Bradyrhizobium sp. ORS 278	1	2	2	2	2	2.00	0.00	[2]
12758	species	Lactobacillus apis	1	4	4	4	4	4.00	0.00	[4]
12759	species	Caulobacter segnis	2	2	2	2	2.0	2.00	0.00	[2, 2]
12760	species	Sinorhizobium fredii	6	3	3	3	3.0	3.00	0.00	[3, 3, 3, 3, 3, 3]
12761	species	Amycolatopsis albispora	1	4	4	4	4	4.00	0.00	[4]
12762	species	Lysobacter maris	1	2	2	2	2	2.00	0.00	[2]
12763	species	Kushneria marisflavi	1	4	4	4	4	4.00	0.00	[4]
12764	species	Fusobacterium ulcerans	2	7	7	7	7.0	7.00	0.00	[7, 7]
12765	species	Bacillus paralicheniformis	6	7	8	8	8.0	7.67	0.47	[7, 7, 8, 8, 8, 8]
12766	species	Dokdonia sp. MED134	1	3	3	3	3	3.00	0.00	[3]
12767	species	Xanthomonas albilineans	1	2	2	2	2	2.00	0.00	[2]
12768	species	Porphyrobacter neustonensis	1	2	2	2	2	2.00	0.00	[2]
12769	species	Thermococcus thioreducens	1	1	1	1	1	1.00	0.00	[1]
12770	species	Actinobacillus pleuropneumoniae	8	6	6	6	6.0	6.00	0.00	[6, 6, 6, 6, 6, 6, 6, 6]
12771	species	Pseudoalteromonas sp. Bsw20308	1	8	8	8	8	8.00	0.00	[8]
12772	species	Acidihalobacter prosperus	1	1	1	1	1	1.00	0.00	[1]
12773	species	Cellulosimicrobium sp. TH-20	1	3	3	3	3	3.00	0.00	[3]
12774	species	Calditerrivibrio nitroreducens	1	2	2	2	2	2.00	0.00	[2]
12775	species	Hyphomicrobium denitrificans	2	1	1	1	1.0	1.00	0.00	[1, 1]
12776	species	Methanobacterium lacus	1	2	2	2	2	2.00	0.00	[2]
12777	species	Sphingopyxis sp. QXT-31	1	1	1	1	1	1.00	0.00	[1]
12778	species	Geobacter sulfurreducens	2	2	2	2	2.0	2.00	0.00	[2, 2]
12779	species	Paenibacillus sp. CAA11	1	13	13	13	13	13.00	0.00	[13]
12780	species	Corynebacterium crudilactis	1	6	6	6	6	6.00	0.00	[6]
12781	species	Pseudoalteromonas tunicata	1	10	10	10	10	10.00	0.00	[10]
12782	species	Streptomyces albulus	3	6	7	7	7	6.67	0.47	[7, 7, 6]
12783	species	Synechococcus sp. UTEX 2973	1	2	2	2	2	2.00	0.00	[2]
12784	species	Collimonas pratensis	2	3	3	3	3.0	3.00	0.00	[3, 3]
12785	species	Flavobacterium sp. HYN0059	1	3	3	3	3	3.00	0.00	[3]
12786	species	Haloquadratum walsbyi	2	2	2	2	2.0	2.00	0.00	[2, 2]
12787	species	Halanaeroarchaeum sulfurireducens	2	1	1	1	1.0	1.00	0.00	[1, 1]
12788	species	Cupriavidus sp. USMAA1020	1	7	7	7	7	7.00	0.00	[7]
12789	species	Nocardiopsis alba	1	5	5	5	5	5.00	0.00	[5]
12790	species	Herbaspirillum rubrisubalbicans	1	3	3	3	3	3.00	0.00	[3]
12791	species	Ketogulonicigenium vulgare	5	5	5	5	5	5.00	0.00	[5, 5, 5, 5, 5]
12792	species	Gloeobacter kilaueensis	1	1	1	1	1	1.00	0.00	[1]
12793	species	Verrucomicrobia bacterium IMCC26134	1	2	2	2	2	2.00	0.00	[2]
12794	species	Brucella ceti	1	3	3	3	3	3.00	0.00	[3]
12795	species	Candidatus Tremblaya princeps	2	2	2	2	2.0	2.00	0.00	[2, 2]
12796	species	Acholeplasma laidlawii	2	2	2	2	2.0	2.00	0.00	[2, 2]
12797	species	Thioalkalivibrio sp. K90mix	1	1	1	1	1	1.00	0.00	[1]
12798	species	Candidatus Korarchaeum cryptofilum	1	1	1	1	1	1.00	0.00	[1]
12799	species	Geobacter bemidjiensis	1	4	4	4	4	4.00	0.00	[4]
12800	species	Pseudomonas psychrotolerans	1	5	5	5	5	5.00	0.00	[5]
12801	species	Pelagibacterium halotolerans	1	2	2	2	2	2.00	0.00	[2]
12802	species	Caldicellulosiruptor hydrothermalis	1	3	3	3	3	3.00	0.00	[3]
12803	species	Alloactinosynnema sp. L-07	1	3	3	3	3	3.00	0.00	[3]
12804	species	Corynebacterium diphtheriae	18	5	5	5	5.0	5.00	0.00	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
12805	species	Clostridium carboxidivorans	2	3	11		7.0	7.00	4.00	[3, 11]
12806	species	Pseudomonas poae	1	5	5	5	5	5.00	0.00	[5]
12807	species	Pirellula staleyi	1	1	1	1	1	1.00	0.00	[1]
12808	species	Eikenella corrodens	1	4	4	4	4	4.00	0.00	[4]
12809	species	Sporosarcina ureae	4	7	9	8	8.0	8.00	0.71	[7, 8, 8, 9]
12810	species	Corynebacterium aurimucosum	1	3	3	3	3	3.00	0.00	[3]
12811	species	Thiobacillus denitrificans	1	2	2	2	2	2.00	0.00	[2]
12812	species	Streptomyces niveus	1	6	6	6	6	6.00	0.00	[6]
12813	species	Pectobacterium atrosepticum	4	7	7	7	7.0	7.00	0.00	[7, 7, 7, 7]
12814	species	Desulfovibrio magneticus	1	3	3	3	3	3.00	0.00	[3]
12815	species	Yersinia aleksiciae	1	7	7	7	7	7.00	0.00	[7]
12816	species	Trichodesmium erythraeum	1	2	2	2	2	2.00	0.00	[2]
12817	species	Staphylococcus stepanovicii	1	6	6	6	6	6.00	0.00	[6]
12818	species	[Bacillus] selenitireducens	1	7	7	7	7	7.00	0.00	[7]
